	lsoa11cd,imd_rank,imd_dec
E01016171,6723,3
E01016172,28522,9
E01016173,7511,3
E01016174,12726,4
E01016175,24334,8
E01016176,28149,9
E01016177,11766,4
E01016178,15445,5
E01016179,19890,7
E01016180,24971,8
E01016181,28504,9
E01016182,32772,10
E01016183,32219,10
E01016184,29943,10
E01016185,30864,10
E01016186,25942,8
E01016187,32841,10
E01016188,30914,10
E01016190,25354,8
E01016191,20105,7
E01016192,25776,8
E01016193,27988,9
E01016194,32553,10
E01016195,23895,8
E01016196,30212,10
E01016197,21915,7
E01016198,30748,10
E01016199,31407,10
E01016200,30731,10
E01016201,30201,10
E01016202,28063,9
E01016203,14703,5
E01016204,19263,6
E01016205,20538,7
E01016206,32662,10
E01016207,13039,4
E01016208,30377,10
E01016209,20697,7
E01016210,13190,5
E01016212,16611,6
E01016213,22517,7
E01016214,30244,10
E01016215,14470,5
E01016216,21130,7
E01016217,20573,7
E01016218,16973,6
E01016219,28234,9
E01016220,22535,7
E01016221,24034,8
E01016222,30956,10
E01016223,18150,6
E01016224,18474,6
E01016225,22515,7
E01016226,15632,5
E01016227,31090,10
E01016228,32016,10
E01016229,32003,10
E01016230,30182,10
E01016231,19098,6
E01016232,24080,8
E01016233,14160,5
E01016234,27030,9
E01016235,31203,10
E01016236,21897,7
E01016237,29574,10
E01016238,26834,9
E01016239,20791,7
E01016240,16114,5
E01016241,15216,5
E01016242,13246,5
E01016243,30185,10
E01016245,31828,10
E01016246,32446,10
E01016247,28428,9
E01016248,20611,7
E01016249,8551,3
E01016250,23256,8
E01016252,25986,8
E01016253,30077,10
E01016254,15838,5
E01016255,24384,8
E01016256,28895,9
E01016257,29750,10
E01016258,28417,9
E01016259,30997,10
E01016260,30074,10
E01016261,32294,10
E01016262,32438,10
E01016263,29466,9
E01016264,22357,7
E01016265,26086,8
E01016266,27600,9
E01016267,32815,10
E01016268,18541,6
E01016269,26474,9
E01016270,32048,10
E01016271,12459,4
E01016272,26863,9
E01016273,10963,4
E01016274,23174,8
E01016275,22401,7
E01016276,28723,9
E01016277,22968,7
E01016278,28859,9
E01016279,16468,6
E01016280,17000,6
E01016281,26732,9
E01016282,31152,10
E01016283,28785,9
E01016284,30740,10
E01016285,20023,7
E01016286,27382,9
E01016287,16538,6
E01016288,20853,7
E01016289,31585,10
E01016290,29908,10
E01016291,32292,10
E01016292,28078,9
E01016293,22265,7
E01016294,31306,10
E01016295,5633,2
E01016296,25727,8
E01016297,16667,6
E01016298,25606,8
E01016299,29397,9
E01016300,25730,8
E01016301,19275,6
E01016302,23949,8
E01016303,26212,8
E01016304,17592,6
E01016305,20736,7
E01016306,16609,6
E01016307,20210,7
E01016308,28812,9
E01016309,20585,7
E01016310,20592,7
E01016311,29722,10
E01016312,20440,7
E01016313,29248,9
E01016314,28865,9
E01016315,29824,10
E01016316,31242,10
E01016317,21104,7
E01016318,32134,10
E01016319,25121,8
E01016320,25472,8
E01016321,20340,7
E01016322,32748,10
E01016323,27310,9
E01016324,26905,9
E01016325,17723,6
E01016326,23323,8
E01016327,22882,7
E01016328,21824,7
E01016329,31355,10
E01016330,28132,9
E01016331,22014,7
E01016332,20313,7
E01016333,31094,10
E01016334,24805,8
E01016335,32622,10
E01016336,8848,3
E01016337,24140,8
E01016338,32525,10
E01016339,25061,8
E01016340,20448,7
E01016341,24848,8
E01016342,28406,9
E01016343,32129,10
E01016344,22995,8
E01016345,29551,9
E01016346,14559,5
E01016347,17784,6
E01016348,20162,7
E01016349,32367,10
E01016350,31633,10
E01016353,7409,3
E01016355,20880,7
E01016356,10648,4
E01016357,15956,5
E01016358,9171,3
E01016359,14999,5
E01016360,10828,4
E01016361,13081,4
E01016362,19431,6
E01016363,6836,3
E01016364,30643,10
E01016365,23087,8
E01016366,20917,7
E01016367,12480,4
E01016368,2350,1
E01016369,12646,4
E01016370,25253,8
E01016371,15687,5
E01016372,2758,1
E01016373,6847,3
E01016374,17017,6
E01016375,8645,3
E01016376,14126,5
E01016377,9843,3
E01016378,14240,5
E01016379,18308,6
E01016380,26275,9
E01016381,8015,3
E01016382,6915,3
E01016383,20666,7
E01016384,30959,10
E01016385,17369,6
E01016386,31565,10
E01016387,32145,10
E01016388,18815,6
E01016389,7628,3
E01016390,13391,5
E01016391,9785,3
E01016392,15379,5
E01016393,16764,6
E01016394,2755,1
E01016395,12224,4
E01016396,6392,2
E01016397,4108,2
E01016398,16196,5
E01016399,20648,7
E01016400,11158,4
E01016401,22278,7
E01016402,21560,7
E01016403,28664,9
E01016404,14120,5
E01016405,16183,5
E01016406,15709,5
E01016407,29364,9
E01016408,22809,7
E01016409,22443,7
E01016410,31353,10
E01016411,30671,10
E01016412,28008,9
E01016413,28073,9
E01016414,27039,9
E01016415,4594,2
E01016416,18594,6
E01016417,21649,7
E01016418,25623,8
E01016419,13585,5
E01016420,3271,1
E01016421,10460,4
E01016422,6860,3
E01016423,8578,3
E01016424,30231,10
E01016425,31366,10
E01016426,31863,10
E01016427,32106,10
E01016428,28727,9
E01016429,32011,10
E01016430,32357,10
E01016431,25759,8
E01016432,26173,8
E01016433,17614,6
E01016434,16279,5
E01016435,9950,4
E01016436,11467,4
E01016437,11905,4
E01016438,5111,2
E01016439,12067,4
E01016440,7308,3
E01016441,2251,1
E01016442,9356,3
E01016443,3880,2
E01016444,8875,3
E01016445,6753,3
E01016446,10322,4
E01016447,12559,4
E01016448,11985,4
E01016449,7632,3
E01016450,4742,2
E01016451,4526,2
E01016452,9372,3
E01016453,10518,4
E01016454,7119,3
E01016455,10034,4
E01016456,7652,3
E01016457,14867,5
E01016458,3863,2
E01016459,11790,4
E01016460,14902,5
E01016461,11890,4
E01016462,9910,4
E01016463,5582,2
E01016464,5601,2
E01016465,9662,3
E01016467,16692,6
E01016468,21684,7
E01016469,17239,6
E01016470,21855,7
E01016471,17607,6
E01016472,18009,6
E01016473,20869,7
E01016474,10619,4
E01016475,9945,4
E01016476,13947,5
E01016477,18909,6
E01016478,17902,6
E01016479,12953,4
E01016480,3999,2
E01016481,11251,4
E01016482,16573,6
E01016483,13155,5
E01016484,9889,4
E01016485,12276,4
E01016486,8111,3
E01016487,15015,5
E01016488,16026,5
E01016490,6815,3
E01016491,22127,7
E01016492,15659,5
E01016493,21284,7
E01016494,15910,5
E01016495,20041,7
E01016496,13830,5
E01016497,22950,7
E01016498,10053,4
E01016499,7185,3
E01016500,15947,5
E01016501,8146,3
E01016502,16921,6
E01016503,11298,4
E01016504,17198,6
E01016505,9422,3
E01016506,18956,6
E01016507,17757,6
E01016508,23665,8
E01016509,19756,7
E01016510,23242,8
E01016511,8419,3
E01016512,10693,4
E01016513,23218,8
E01016514,11914,4
E01016515,23960,8
E01016516,11279,4
E01016517,10109,4
E01016518,12476,4
E01016519,12569,4
E01016520,6024,2
E01016521,11955,4
E01016522,31218,10
E01016523,30293,10
E01016524,31545,10
E01016525,31951,10
E01016526,32681,10
E01016527,30043,10
E01016528,30052,10
E01016529,13076,4
E01016530,18957,6
E01016531,26927,9
E01016532,32473,10
E01016533,32781,10
E01016534,32743,10
E01016535,31669,10
E01016536,19696,6
E01016537,23537,8
E01016538,31250,10
E01016539,30308,10
E01016540,29233,9
E01016541,30102,10
E01016542,29259,9
E01016543,28245,9
E01016544,27933,9
E01016545,24265,8
E01016546,32521,10
E01016547,26601,9
E01016548,32082,10
E01016549,26269,8
E01016550,29651,10
E01016551,31950,10
E01016552,30774,10
E01016553,30134,10
E01016554,15944,5
E01016555,9848,3
E01016556,17840,6
E01016557,26248,8
E01016558,23909,8
E01016559,32560,10
E01016560,14265,5
E01016561,32355,10
E01016562,32273,10
E01016563,32167,10
E01016564,17148,6
E01016565,31148,10
E01016566,15610,5
E01016567,25287,8
E01016568,23372,8
E01016569,21559,7
E01016570,30930,10
E01016571,31650,10
E01016572,29420,9
E01016573,13726,5
E01016574,20415,7
E01016575,30142,10
E01016576,25416,8
E01016577,13333,5
E01016578,21989,7
E01016579,22135,7
E01016580,14573,5
E01016581,22336,7
E01016582,25690,8
E01016583,31891,10
E01016584,23635,8
E01016585,30277,10
E01016586,30008,10
E01016587,31786,10
E01016588,20217,7
E01016589,32490,10
E01016591,32469,10
E01016592,29129,9
E01016593,12263,4
E01016594,16346,5
E01016595,27484,9
E01016596,30932,10
E01016597,30771,10
E01016598,32634,10
E01016599,14260,5
E01016600,28749,9
E01016601,29991,10
E01016602,32728,10
E01016603,32695,10
E01016604,32131,10
E01016605,30388,10
E01016606,32740,10
E01016607,32386,10
E01016608,30695,10
E01016609,24547,8
E01016610,26760,9
E01016611,28392,9
E01016612,31750,10
E01016613,20027,7
E01016614,25701,8
E01016615,15497,5
E01016616,25639,8
E01016617,31844,10
E01016618,30533,10
E01016619,31055,10
E01016620,29031,9
E01016621,29656,10
E01016622,32642,10
E01016623,32033,10
E01016624,32614,10
E01016625,32478,10
E01016626,26481,9
E01016627,32676,10
E01016628,32693,10
E01016629,32788,10
E01016630,32539,10
E01016631,29126,9
E01016632,31057,10
E01016633,32326,10
E01016634,28771,9
E01016635,32623,10
E01016636,32341,10
E01016637,31729,10
E01016638,32208,10
E01016639,30162,10
E01016640,32780,10
E01016641,27828,9
E01016642,12716,4
E01016643,32479,10
E01016644,32401,10
E01016645,30083,10
E01016646,30028,10
E01016647,26727,9
E01016648,30044,10
E01016649,31414,10
E01016651,30717,10
E01016652,31530,10
E01016653,30531,10
E01016654,32673,10
E01016655,32800,10
E01016656,24626,8
E01016657,32118,10
E01016658,32542,10
E01016659,31308,10
E01016660,31485,10
E01016661,32009,10
E01016662,11717,4
E01016663,30913,10
E01016664,32836,10
E01016665,32578,10
E01016666,32459,10
E01016668,30419,10
E01016669,31097,10
E01016670,32429,10
E01016671,30754,10
E01016672,32213,10
E01016673,11267,4
E01016674,28281,9
E01016675,23404,8
E01016676,32839,10
E01016677,27918,9
E01016678,28102,9
E01016679,24070,8
E01016680,20766,7
E01016682,27333,9
E01016683,27939,9
E01016684,32305,10
E01016685,30105,10
E01016686,24002,8
E01016687,30960,10
E01016688,26860,9
E01016689,31881,10
E01016690,24906,8
E01016691,28661,9
E01016692,30854,10
E01016693,32224,10
E01016694,32589,10
E01016695,32838,10
E01016696,28620,9
E01016699,30026,10
E01016700,32540,10
E01016701,32079,10
E01016702,30132,10
E01016703,25250,8
E01016704,19584,6
E01016705,11194,4
E01016706,32668,10
E01016707,32424,10
E01016708,32023,10
E01016709,32820,10
E01016710,10999,4
E01016711,23834,8
E01016713,24404,8
E01016714,8568,3
E01016715,11221,4
E01016716,11200,4
E01016717,12200,4
E01016718,5811,2
E01016719,17340,6
E01016720,7692,3
E01016721,13359,5
E01016722,23412,8
E01016723,24793,8
E01016724,12503,4
E01016725,9735,3
E01016726,6764,3
E01016727,11608,4
E01016728,19810,7
E01016729,9077,3
E01016731,15667,5
E01016732,18234,6
E01016733,11181,4
E01016734,18385,6
E01016735,23839,8
E01016736,29607,10
E01016737,18666,6
E01016738,8416,3
E01016739,22399,7
E01016740,20228,7
E01016741,7093,3
E01016742,628,1
E01016743,5326,2
E01016744,3158,1
E01016745,17465,6
E01016746,7945,3
E01016748,24481,8
E01016750,29299,9
E01016751,24758,8
E01016752,21919,7
E01016753,18821,6
E01016754,19472,6
E01016755,23217,8
E01016756,14012,5
E01016757,21981,7
E01016758,26273,8
E01016759,23367,8
E01016760,25494,8
E01016761,31139,10
E01016762,12759,4
E01016763,21320,7
E01016764,21885,7
E01016765,11084,4
E01016766,15498,5
E01016767,30992,10
E01016768,15798,5
E01016769,25833,8
E01016770,21879,7
E01016771,15264,5
E01016772,12019,4
E01016773,25478,8
E01016774,27970,9
E01016775,22663,7
E01016776,30338,10
E01016777,20662,7
E01016778,22674,7
E01016780,26266,8
E01016781,30555,10
E01016783,23978,8
E01016784,10036,4
E01016786,25500,8
E01016787,14232,5
E01016788,27067,9
E01016789,21870,7
E01016790,27150,9
E01016791,27829,9
E01016792,29896,10
E01016793,27782,9
E01016794,27959,9
E01016795,25340,8
E01016796,31175,10
E01016797,25936,8
E01016798,32338,10
E01016799,24537,8
E01016800,27270,9
E01016801,25710,8
E01016802,18891,6
E01016803,14553,5
E01016804,9002,3
E01016805,25099,8
E01016806,4958,2
E01016807,15840,5
E01016808,26936,9
E01016809,14128,5
E01016810,3304,2
E01016811,2496,1
E01016812,16807,6
E01016813,17774,6
E01016814,20923,7
E01016815,24159,8
E01016816,30340,10
E01016817,17886,6
E01016818,23466,8
E01016819,6450,2
E01016820,20531,7
E01016821,20327,7
E01016822,13060,4
E01016823,21903,7
E01016824,18979,6
E01016825,20353,7
E01016826,32320,10
E01016827,19323,6
E01016828,26935,9
E01016829,11806,4
E01016830,24453,8
E01016831,19878,7
E01016832,15606,5
E01016833,28431,9
E01016834,8425,3
E01016835,6027,2
E01016836,21192,7
E01016837,16577,6
E01016838,16497,6
E01016839,3877,2
E01016840,23265,8
E01016841,15522,5
E01016842,1211,1
E01016843,1703,1
E01016844,651,1
E01016845,1595,1
E01016846,10822,4
E01016847,2941,1
E01016848,4022,2
E01016849,18786,6
E01016850,19414,6
E01016851,21843,7
E01016852,10910,4
E01016853,20308,7
E01016854,9299,3
E01016855,14301,5
E01016856,16983,6
E01016857,14587,5
E01016858,13939,5
E01016859,21435,7
E01016860,11171,4
E01016861,10284,4
E01016862,19757,7
E01016863,2187,1
E01016864,1751,1
E01016865,640,1
E01016866,434,1
E01016867,1749,1
E01016868,294,1
E01016869,10455,4
E01016870,23977,8
E01016871,16587,6
E01016872,18011,6
E01016873,7959,3
E01016874,19496,6
E01016875,28735,9
E01016876,17451,6
E01016877,16630,6
E01016878,20456,7
E01016879,8509,3
E01016880,2877,1
E01016881,8040,3
E01016882,10668,4
E01016883,22877,7
E01016884,14273,5
E01016885,3220,1
E01016886,14612,5
E01016887,19166,6
E01016888,28750,9
E01016889,20029,7
E01016890,16489,6
E01016891,12262,4
E01016892,19645,6
E01016893,24979,8
E01016894,13012,4
E01016895,2177,1
E01016896,24071,8
E01016897,23050,8
E01016898,13363,5
E01016899,22497,7
E01016900,2136,1
E01016901,25892,8
E01016902,12247,4
E01016903,23474,8
E01016904,1791,1
E01016905,6214,2
E01016906,3548,2
E01016907,8229,3
E01016908,1789,1
E01016909,7623,3
E01016910,4280,2
E01016911,6483,2
E01016912,19745,7
E01016913,22214,7
E01016914,5695,2
E01016915,2376,1
E01016916,21290,7
E01016917,23606,8
E01016918,5839,2
E01016919,9253,3
E01016920,22684,7
E01016921,8795,3
E01016922,7144,3
E01016923,23259,8
E01016924,26414,9
E01016925,14491,5
E01016926,8879,3
E01016927,19495,6
E01016928,25890,8
E01016929,24064,8
E01016930,29808,10
E01016931,24132,8
E01016932,25761,8
E01016933,22149,7
E01016934,30641,10
E01016935,18950,6
E01016936,24899,8
E01016937,8957,3
E01016938,21417,7
E01016939,31398,10
E01016940,30066,10
E01016941,4978,2
E01016942,618,1
E01016943,17597,6
E01016944,8844,3
E01016945,4808,2
E01016946,22262,7
E01016947,656,1
E01016948,11696,4
E01016949,4532,2
E01016950,19989,7
E01016951,10712,4
E01016952,8856,3
E01016953,18573,6
E01016954,8327,3
E01016955,10046,4
E01016956,25430,8
E01016957,17041,6
E01016958,23457,8
E01016959,29148,9
E01016960,25410,8
E01016961,21407,7
E01016962,26714,9
E01016963,16675,6
E01016964,4174,2
E01016966,15692,5
E01016967,19407,6
E01016968,17397,6
E01016969,4311,2
E01016970,22883,7
E01016971,17403,6
E01016972,25078,8
E01016973,13763,5
E01016974,15652,5
E01016975,7162,3
E01016976,22739,7
E01016977,13866,5
E01016978,5884,2
E01016979,25173,8
E01016980,28023,9
E01016981,24525,8
E01016982,31516,10
E01016983,30868,10
E01016984,31795,10
E01016985,27852,9
E01016986,14423,5
E01016987,21611,7
E01016988,13629,5
E01016989,16417,5
E01016990,18016,6
E01016991,16137,5
E01016992,27547,9
E01016993,5491,2
E01016994,16652,6
E01016995,27376,9
E01016996,19177,6
E01016997,26410,9
E01016998,31899,10
E01016999,28914,9
E01017000,26954,9
E01017001,31105,10
E01017002,28172,9
E01017003,26802,9
E01017004,21068,7
E01017005,30046,10
E01017006,23689,8
E01017007,8966,3
E01017008,23511,8
E01017009,18193,6
E01017010,26025,8
E01017011,6230,2
E01017012,18290,6
E01017013,12407,4
E01017014,15332,5
E01017015,14477,5
E01017016,14960,5
E01017017,21428,7
E01017018,16262,5
E01017019,5840,2
E01017020,11935,4
E01017021,16791,6
E01017022,10864,4
E01017023,17427,6
E01017024,16075,5
E01017025,17407,6
E01017026,21168,7
E01017027,15545,5
E01017028,14893,5
E01017029,14066,5
E01017030,14682,5
E01017031,863,1
E01017032,3086,1
E01017034,12150,4
E01017035,336,1
E01017036,2229,1
E01017037,579,1
E01017038,510,1
E01017039,1444,1
E01017040,192,1
E01017041,18265,6
E01017042,10062,4
E01017043,13482,5
E01017044,11994,4
E01017045,10814,4
E01017046,26362,9
E01017047,17463,6
E01017048,21243,7
E01017049,18571,6
E01017050,22835,7
E01017051,5673,2
E01017052,6096,2
E01017053,3340,2
E01017054,8443,3
E01017055,13301,5
E01017056,23289,8
E01017057,24155,8
E01017058,10783,4
E01017059,24651,8
E01017060,27145,9
E01017061,28962,9
E01017062,31332,10
E01017063,30933,10
E01017064,25504,8
E01017066,18683,6
E01017067,11993,4
E01017068,12900,4
E01017069,25746,8
E01017070,18017,6
E01017071,11727,4
E01017072,18981,6
E01017073,12116,4
E01017074,14091,5
E01017075,7227,3
E01017076,6570,3
E01017077,1780,1
E01017078,7288,3
E01017079,7099,3
E01017080,6807,3
E01017081,12770,4
E01017082,7125,3
E01017083,11701,4
E01017084,13292,5
E01017085,13433,5
E01017086,21255,7
E01017087,10451,4
E01017088,11132,4
E01017089,5755,2
E01017090,12536,4
E01017091,7573,3
E01017092,18015,6
E01017093,10353,4
E01017094,22728,7
E01017095,13362,5
E01017096,15576,5
E01017097,14844,5
E01017098,8340,3
E01017099,7772,3
E01017100,16619,6
E01017101,13085,4
E01017102,2569,1
E01017103,636,1
E01017104,9631,3
E01017105,9471,3
E01017106,5566,2
E01017107,6487,2
E01017108,4372,2
E01017109,5072,2
E01017110,10830,4
E01017111,6970,3
E01017112,1894,1
E01017113,15113,5
E01017114,17255,6
E01017115,3322,2
E01017116,5106,2
E01017117,5955,2
E01017118,1060,1
E01017119,3739,2
E01017120,1114,1
E01017121,11421,4
E01017122,11237,4
E01017123,12324,4
E01017124,13230,5
E01017125,12048,4
E01017126,14450,5
E01017127,13187,5
E01017128,11292,4
E01017129,11244,4
E01017130,791,1
E01017131,12944,4
E01017132,4550,2
E01017133,6960,3
E01017135,11191,4
E01017136,15117,5
E01017137,14953,5
E01017138,19405,6
E01017139,4524,2
E01017140,7962,3
E01017142,21814,7
E01017144,21984,7
E01017145,25007,8
E01017146,29743,10
E01017147,26988,9
E01017148,23500,8
E01017149,8068,3
E01017150,23869,8
E01017151,11663,4
E01017152,15199,5
E01017153,3636,2
E01017154,1890,1
E01017155,2891,1
E01017156,4733,2
E01017157,15525,5
E01017158,14087,5
E01017159,14811,5
E01017160,13972,5
E01017162,11151,4
E01017163,2120,1
E01017164,10697,4
E01017165,5799,2
E01017166,2169,1
E01017167,1108,1
E01017168,3592,2
E01017169,4765,2
E01017170,8430,3
E01017171,13819,5
E01017172,12667,4
E01017173,19536,6
E01017174,17884,6
E01017175,23235,8
E01017176,19647,6
E01017177,17708,6
E01017178,25131,8
E01017179,7299,3
E01017180,22991,8
E01017181,5282,2
E01017182,4661,2
E01017183,23876,8
E01017184,9711,3
E01017185,9398,3
E01017186,5528,2
E01017187,11334,4
E01017188,3572,2
E01017189,7476,3
E01017190,23836,8
E01017191,9129,3
E01017192,11789,4
E01017193,8464,3
E01017194,6895,3
E01017195,7876,3
E01017196,23946,8
E01017197,19892,7
E01017198,10605,4
E01017199,12346,4
E01017200,18208,6
E01017201,4023,2
E01017202,3627,2
E01017203,14082,5
E01017204,15169,5
E01017205,2659,1
E01017206,10948,4
E01017207,1128,1
E01017208,3260,1
E01017209,13344,5
E01017210,1608,1
E01017211,10388,4
E01017212,17887,6
E01017213,10723,4
E01017214,18709,6
E01017215,23308,8
E01017216,4130,2
E01017217,10366,4
E01017218,3455,2
E01017219,4368,2
E01017220,7471,3
E01017221,16050,5
E01017222,11381,4
E01017223,21588,7
E01017224,16737,6
E01017225,8205,3
E01017226,26257,8
E01017227,9096,3
E01017228,8237,3
E01017231,23664,8
E01017232,27717,9
E01017233,11587,4
E01017234,12741,4
E01017235,13071,4
E01017236,2786,1
E01017237,2155,1
E01017238,5307,2
E01017239,5711,2
E01017240,1827,1
E01017241,3139,1
E01017242,7985,3
E01017243,15618,5
E01017244,4829,2
E01017245,1500,1
E01017246,9614,3
E01017247,22462,7
E01017248,28634,9
E01017249,25621,8
E01017250,1669,1
E01017251,10636,4
E01017252,25302,8
E01017253,5574,2
E01017254,11521,4
E01017255,19379,6
E01017256,18994,6
E01017257,7405,3
E01017258,10113,4
E01017259,19057,6
E01017260,11290,4
E01017261,14228,5
E01017262,11618,4
E01017263,8871,3
E01017264,8557,3
E01017265,4168,2
E01017266,5722,2
E01017267,8123,3
E01017270,8302,3
E01017271,12473,4
E01017272,5670,2
E01017273,16691,6
E01017274,2071,1
E01017275,12097,4
E01017276,5447,2
E01017277,10784,4
E01017278,10185,4
E01017279,16283,5
E01017280,1097,1
E01017281,689,1
E01017282,11154,4
E01017283,14328,5
E01017284,28167,9
E01017285,21088,7
E01017286,23286,8
E01017287,25992,8
E01017288,19818,7
E01017289,10675,4
E01017290,11079,4
E01017291,19466,6
E01017292,19872,7
E01017293,26844,9
E01017294,19902,7
E01017295,8559,3
E01017296,13087,4
E01017297,12139,4
E01017298,15468,5
E01017299,8432,3
E01017300,16831,6
E01017301,28805,9
E01017302,25670,8
E01017303,18859,6
E01017304,14965,5
E01017305,12538,4
E01017306,13475,5
E01017307,16430,6
E01017308,12656,4
E01017309,11355,4
E01017310,15339,5
E01017311,13271,5
E01017312,11598,4
E01017315,7505,3
E01017316,19775,7
E01017317,13861,5
E01017318,6719,3
E01017319,10128,4
E01017320,19997,7
E01017321,15612,5
E01017322,4476,2
E01017323,20633,7
E01017324,14314,5
E01017325,7732,3
E01017326,6991,3
E01017327,12927,4
E01017328,4525,2
